FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 11/17/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
46.666870	46.655884	-0.023560
46.733398	46.719360	-0.023560
46.799927	46.795654	-0.024200
46.866455	46.853027	-0.025482
46.933594	46.917114	-0.022919
47.000122	46.961670	-0.021667
47.066650	47.044067	-0.022919
47.133179	47.114258	-0.023895
47.199707	47.178345	-0.022919
47.266846	47.247925	-0.023895
47.333374	47.318115	-0.025146
47.399902	47.382202	-0.025146
47.466431	47.451782	-0.025482
47.533569	47.509155	-0.022278
47.600098	47.573242	-0.023895
47.666626	47.668457	-0.024536
47.733154	47.713013	-0.024200
47.800293	47.764282	-0.023895
47.866821	47.827759	-0.024200
47.933350	47.916870	-0.023254
47.999878	47.974243	-0.028351
48.066406	48.038330	-0.022614
48.133545	48.101807	-0.024536
48.200073	48.203735	-0.023560
48.266602	48.248291	-0.026764
48.333130	48.318481	-0.024841
48.400269	48.375854	-0.023560
48.466797	48.446045	-0.025146
48.533325	48.516235	-0.027069
48.599854	48.579712	-0.024200
48.666382	48.643188	-0.026123
48.733521	48.700562	-0.022919
48.800049	48.770752	-0.025482
48.866577	48.847046	-0.024841
48.933105	48.917236	-0.024536
49.000244	48.987427	-0.024841
49.066772	49.044800	-0.024536
49.133301	49.121094	-0.027405
49.199829	49.172363	-0.022919
49.266968	49.254761	-0.025146
49.333496	49.312134	-0.022919
49.400024	49.356689	-0.025482
49.466553	49.452515	-0.025482
49.533081	49.515991	-0.024536
49.600220	49.573364	-0.022919
49.666748	49.637451	-0.026123
49.733276	49.719849	-0.024200
49.799805	49.777222	-0.024841
49.866943	49.847412	-0.024841
49.933472	49.917603	-0.024200
50.000000	49.981079	-0.026428
50.066528	50.057983	-0.025787
50.133057	50.121460	-0.026428
50.200195	50.178833	-0.024200
50.266724	50.255127	-0.024841
50.333252	50.286865	-0.024841
50.399780	50.369873	-0.024200
50.466919	50.446167	-0.025482
50.533447	50.516357	-0.024200
50.599976	50.567627	-0.024841
50.666504	50.637817	-0.026428
50.733032	50.714111	-0.024200
50.800171	50.758667	-0.025146
50.866699	50.860596	-0.028015
50.933228	50.905151	-0.024841
50.999756	50.994263	-0.027069
51.066895	51.026001	-0.023895
51.133423	51.102295	-0.026123
51.199951	51.179199	-0.024536
51.266479	51.242676	-0.027405
51.333618	51.325684	-0.027405
51.400146	51.370239	-0.026428
51.466675	51.440430	-0.026764
51.533203	51.516724	-0.027710
51.599731	51.586914	-0.024200
51.666870	51.637573	-0.025146
51.733398	51.701660	-0.025482
51.799927	51.777954	-0.027069
51.866455	51.835327	-0.024536
51.933594	51.898804	-0.025482
52.000122	51.987915	-0.024200
52.066650	52.052002	-0.024200
52.133179	52.102661	-0.023895
52.199707	52.204590	-0.026428
52.266846	52.236328	-0.025482
52.333374	52.300415	-0.025482
52.399902	52.370605	-0.025482
52.466431	52.440186	-0.026428
52.533569	52.510376	-0.027069
52.600098	52.567749	-0.025146
52.666626	52.650757	-0.028015
52.733154	52.708130	-0.025482
52.800293	52.771606	-0.026428
52.866821	52.848511	-0.029633
52.933350	52.911987	-0.022919
52.999878	52.982178	-0.024536
53.066406	53.052368	-0.024536
53.133545	53.121948	-0.026123
53.200073	53.166504	-0.025146
53.266602	53.243408	-0.025787
53.333130	53.313599	-0.026123
53.400269	53.383179	-0.023895
53.466797	53.447266	-0.026764
53.533325	53.504639	-0.027069
53.599854	53.562012	-0.025146
53.666382	53.651123	-0.028351
53.733521	53.695679	-0.025146
53.800049	53.778076	-0.026428
53.866577	53.861084	-0.027405
53.933105	53.931274	-0.027710
54.000244	53.982544	-0.027069
54.066772	54.033203	-0.025482
54.133301	54.096680	-0.027069
54.199829	54.186401	-0.028351
54.266968	54.243164	-0.025146
54.333496	54.338989	-0.025482
54.400024	54.383545	-0.025146
54.466553	54.421997	-0.026123
54.533081	54.530029	-0.026764
54.600220	54.587402	-0.027069
54.666748	54.651489	-0.028992
54.733276	54.702148	-0.026428
54.799805	54.785156	-0.026428
54.866943	54.842529	-0.028992
54.933472	54.918823	-0.026764
55.000000	54.982300	-0.026764
55.066528	55.026855	-0.027069
55.133057	55.090942	-0.027069
55.200195	55.173340	-0.027069
55.266724	55.250244	-0.027405
55.333252	55.288086	-0.024841
55.399780	55.377197	-0.026428
55.466919	55.447388	-0.026764
55.533447	55.511475	-0.027405
55.599976	55.574951	-0.024841
55.666504	55.657959	-0.027405
55.733032	55.721436	-0.026428
55.800171	55.791626	-0.027405
55.866699	55.842285	-0.028015
55.933228	55.912476	-0.029297
55.999756	55.963745	-0.026764
56.066895	56.058960	-0.026764
56.133423	56.129150	-0.026764
56.199951	56.186523	-0.028015
56.266479	56.243896	-0.027710
56.333618	56.320190	-0.028656
56.400146	56.377563	-0.026428
56.466675	56.434937	-0.026764
56.533203	56.499023	-0.028656
56.599731	56.581421	-0.029633
56.666870	56.651611	-0.027069
56.733398	56.721802	-0.025146
56.799927	56.779175	-0.028992
56.866455	56.836548	-0.028992
56.933594	56.918945	-0.027405
57.000122	56.983032	-0.027710
57.066650	57.033691	-0.028015
57.133179	57.097778	-0.026764
57.199707	57.167969	-0.027710
57.266846	57.250366	-0.028992
57.333374	57.307739	-0.026764
57.399902	57.377930	-0.030243
57.466431	57.454224	-0.027405
57.533569	57.498779	-0.028656
57.600098	57.562866	-0.028992
57.666626	57.651978	-0.031219
57.733154	57.696533	-0.027069
57.800293	57.772827	-0.028992
57.866821	57.855835	-0.026428
57.933350	57.900391	-0.028992
57.999878	57.976685	-0.027069
58.066406	58.034058	-0.029297
58.133545	58.104248	-0.028656
58.200073	58.180542	-0.030579
58.266602	58.250732	-0.028992
58.333130	58.302002	-0.027405
58.400269	58.371582	-0.028015
58.466797	58.454590	-0.028992
58.533325	58.505859	-0.030243
58.599854	58.569336	-0.030243
58.666382	58.632812	-0.029297
58.733521	58.721924	-0.028015
58.800049	58.779297	-0.031525
58.866577	58.843384	-0.029297
58.933105	58.913574	-0.030579
59.000244	58.989868	-0.027710
59.066772	59.040527	-0.031525
59.133301	59.123535	-0.028656
59.199829	59.180908	-0.028656
59.266968	59.257202	-0.028992
59.333496	59.321289	-0.025482
59.400024	59.384766	-0.027710
59.466553	59.448242	-0.029633
59.533081	59.525146	-0.029297
59.600220	59.575806	-0.030243
59.666748	59.652100	-0.028015
59.733276	59.703369	-0.028656
59.799805	59.786377	-0.030884
59.866943	59.830933	-0.029938
59.933472	59.913330	-0.031525
60.000000	59.977417	-0.026428
60.066528	60.034790	-0.030579
60.133057	60.098267	-0.029938
60.200195	60.174561	-0.029938
60.266724	60.244751	-0.029938
60.333252	60.314941	-0.027710
60.399780	60.372314	-0.027405
60.466919	60.448608	-0.029938
60.533447	60.487061	-0.028656
60.599976	60.570068	-0.028656
60.666504	60.633545	-0.028992
60.733032	60.703735	-0.029938
60.800171	60.773926	-0.029938
60.866699	60.837402	-0.028992
60.933228	60.920410	-0.029938
60.999756	60.971069	-0.028015
61.066895	61.028442	-0.029297
61.133423	61.111450	-0.028351
61.199951	61.174927	-0.030579
